date,open,close,high,low,volume,ticker
2024-02-21,191.3,188.7,192.55,187.0,17870782,BEL
2024-02-22,189.75,194.75,196.0,188.7,31992371,BEL
2024-02-23,196.3,205.3,207.0,195.95,76179371,BEL
2024-02-26,205.65,204.25,206.9,202.8,27013630,BEL
2024-02-27,203.55,205.35,209.0,203.1,28877205,BEL
2024-02-28,206.2,205.65,209.0,201.45,38996363,BEL
2024-02-29,205.45,205.1,205.9,199.75,24059731,BEL
2024-03-01,205.95,205.6,208.05,204.8,12949604,BEL
2024-03-02,206.0,206.75,207.7,205.9,1497553,BEL
2024-03-04,207.95,209.6,212.95,206.35,34272251,BEL
2024-03-05,211.0,210.75,213.75,209.85,24964592,BEL
2024-03-06,211.8,210.45,213.45,205.6,26236957,BEL
2024-03-07,211.45,215.2,216.8,211.15,41484038,BEL
2024-03-11,216.45,212.55,216.45,211.9,22800967,BEL
2024-03-12,211.0,204.25,211.35,201.5,34719550,BEL
2024-03-13,204.1,190.3,205.6,188.2,41620003,BEL
2024-03-14,189.0,195.25,197.15,186.25,34622781,BEL
2024-03-15,196.75,188.85,196.75,179.1,88781999,BEL
2024-03-18,190.0,189.9,192.0,187.05,22999225,BEL
2024-03-19,190.0,185.4,192.45,184.55,27819341,BEL
2024-03-20,186.9,187.45,187.95,182.5,16235947,BEL
2024-03-21,190.0,196.85,197.5,190.0,43152810,BEL
2024-03-22,196.5,197.5,198.95,192.75,31321524,BEL
2024-03-26,197.0,199.4,200.5,195.95,25723863,BEL
2024-03-27,200.0,199.45,203.95,198.0,37817130,BEL
2024-03-28,200.5,201.5,202.45,199.0,17425093,BEL
2024-04-01,205.0,211.1,212.75,203.75,45840349,BEL
2024-04-02,213.75,221.0,222.65,212.6,93873385,BEL
2024-04-03,221.7,221.5,225.45,218.85,47658754,BEL
2024-04-04,223.5,220.3,223.9,218.25,18279026,BEL
2024-04-05,220.35,224.5,226.0,218.75,25365958,BEL
2024-04-08,225.55,223.55,225.7,222.1,16422350,BEL
2024-04-09,224.8,228.15,228.9,221.2,29048035,BEL
2024-04-10,229.0,228.75,232.85,226.5,37218693,BEL
2024-04-12,231.3,233.5,235.4,230.55,57174716,BEL
2024-04-15,230.0,234.45,238.0,226.0,51676313,BEL
2024-04-16,232.5,233.45,236.95,230.0,32508661,BEL
2024-04-18,235.6,231.15,237.4,229.2,18623078,BEL
2024-04-19,228.55,233.3,234.5,225.7,27227241,BEL
2024-04-22,236.0,233.3,236.15,232.3,17549094,BEL
2024-04-23,234.25,234.35,236.1,231.75,19202860,BEL
2024-04-24,235.25,236.5,239.15,234.1,33392337,BEL
2024-04-25,236.4,237.6,240.05,235.45,16197834,BEL
2024-04-26,238.5,238.95,241.65,237.9,20473627,BEL
2024-04-29,240.15,235.4,240.2,234.85,19876408,BEL
2024-04-30,236.3,233.75,237.3,233.2,14514418,BEL
2024-05-02,234.7,234.75,237.4,230.75,19171145,BEL
2024-05-03,237.1,234.1,238.0,231.15,15782582,BEL
2024-05-06,235.1,231.85,235.85,230.0,32422021,BEL
2024-05-07,232.5,227.4,235.8,225.45,26418769,BEL
2024-05-08,227.2,231.6,232.65,224.6,18952985,BEL
2024-05-09,234.5,226.2,238.2,225.3,35229412,BEL
2024-05-10,227.9,227.1,228.5,223.15,18478580,BEL
2024-05-13,228.4,224.75,228.7,221.0,32874369,BEL
2024-05-14,225.75,230.95,231.9,225.75,23191411,BEL
2024-05-15,231.8,232.85,234.5,229.55,33045920,BEL
2024-05-16,234.75,237.9,240.0,227.5,55556781,BEL
2024-05-17,241.0,248.2,249.65,237.85,82231249,BEL
2024-05-18,251.5,258.8,260.6,250.05,23619459,BEL
2024-05-21,283.0,274.15,283.0,271.05,127035921,BEL
2024-05-22,277.0,283.6,284.5,264.3,85801218,BEL
2024-05-23,286.3,288.5,293.3,283.2,70631009,BEL
2024-05-24,288.0,297.2,299.9,286.0,63609206,BEL
2024-05-27,301.75,294.45,303.2,289.65,49890427,BEL
2024-05-28,295.7,289.1,295.75,285.05,33893805,BEL
2024-05-29,285.4,292.15,293.95,285.0,31645904,BEL
2024-05-30,293.0,290.65,296.3,289.65,42769599,BEL
2024-05-31,294.2,295.95,297.2,286.3,51397345,BEL
2024-06-03,323.0,318.65,323.0,309.3,67256146,BEL
2024-06-04,312.0,255.55,312.0,230.05,268052657,BEL
2024-06-05,264.5,260.35,264.5,230.0,193487058,BEL
2024-06-06,267.0,273.65,281.5,267.0,95502477,BEL
2024-06-07,274.0,283.2,284.55,268.7,60109827,BEL
2024-06-10,288.9,283.4,292.0,281.1,42363741,BEL
2024-06-11,287.0,286.2,290.5,285.35,32269277,BEL
2024-06-12,287.9,290.5,293.0,286.05,33990756,BEL
2024-06-13,293.9,300.9,303.0,287.05,49511492,BEL
2024-06-14,305.0,309.6,310.5,301.5,67366844,BEL
2024-06-18,313.0,318.25,321.0,312.25,64859245,BEL
2024-06-19,319.9,309.3,319.9,304.1,58698689,BEL
2024-06-20,309.8,311.9,313.35,302.25,39505506,BEL
2024-06-21,312.7,304.95,314.0,304.1,37620968,BEL
2024-06-24,304.8,309.75,311.9,297.45,39139609,BEL
2024-06-25,310.9,309.7,314.95,309.2,29124110,BEL
2024-06-26,310.0,306.85,311.5,305.85,24238007,BEL
2024-06-27,306.1,304.5,308.15,301.2,39996580,BEL
2024-06-28,306.0,305.9,309.8,302.75,24256902,BEL
2024-07-01,310.95,307.65,312.5,305.85,39495237,BEL
2024-07-02,309.0,306.1,309.0,303.0,23974162,BEL
2024-07-03,307.0,314.5,315.45,305.75,44919849,BEL
2024-07-04,317.4,317.35,318.5,313.05,35591681,BEL
2024-07-05,317.65,324.05,326.8,314.5,63125211,BEL
2024-07-08,328.45,334.6,335.8,325.6,70983243,BEL
2024-07-09,338.0,334.8,339.35,328.7,52225572,BEL
2024-07-10,340.0,333.85,340.5,324.15,46779965,BEL
2024-07-11,335.5,335.5,338.2,333.0,31919433,BEL
2024-07-12,336.9,333.1,337.5,328.1,24517961,BEL
2024-07-15,336.0,331.4,336.05,331.0,22021926,BEL
2024-07-16,333.25,326.15,334.4,324.5,26585927,BEL
2024-07-18,326.5,313.55,326.7,312.3,48043715,BEL
2024-07-19,309.9,306.3,316.9,305.0,43313606,BEL
2024-07-22,306.0,312.3,314.7,297.3,39386992,BEL
2024-07-23,317.0,301.45,317.0,281.1,76513131,BEL
2024-07-24,302.5,300.1,306.5,299.3,24099148,BEL
2024-07-25,297.95,301.45,303.4,293.4,27820556,BEL
2024-07-26,303.8,309.9,310.5,302.0,24512844,BEL
2024-07-29,312.8,321.35,325.6,310.85,51391698,BEL
2024-07-30,325.2,318.1,326.55,317.6,41111245,BEL
2024-07-31,319.9,316.05,320.6,315.45,25709971,BEL
2024-08-01,317.7,311.15,317.7,308.05,28141436,BEL
2024-08-02,305.3,302.95,308.7,301.7,26155604,BEL
2024-08-05,289.85,290.25,297.45,285.0,50390560,BEL
2024-08-06,292.0,287.25,302.6,286.35,39171936,BEL
2024-08-07,295.5,300.2,301.0,289.8,22199473,BEL
2024-08-08,301.0,298.25,302.7,297.15,21963656,BEL
2024-08-09,302.5,302.2,305.0,300.65,15551076,BEL
2024-08-12,299.0,301.4,303.65,298.25,15361379,BEL
2024-08-13,302.0,296.15,302.65,295.4,14746085,BEL
2024-08-14,296.15,293.7,297.05,290.65,16641055,BEL
2024-08-16,296.5,303.3,303.9,296.0,21353408,BEL
2024-08-19,304.8,302.15,305.55,301.1,12232725,BEL
2024-08-20,302.15,303.15,304.5,297.8,14183642,BEL
2024-08-21,303.0,305.4,306.75,302.55,11862616,BEL
2024-08-22,306.4,304.5,306.9,303.5,13074829,BEL
2024-08-23,305.5,306.0,309.2,304.1,21891698,BEL
2024-08-26,308.7,306.7,308.9,305.8,15280637,BEL
2024-08-27,306.6,300.9,307.45,299.6,16873099,BEL
2024-08-28,301.05,299.95,304.5,299.5,14005947,BEL
2024-08-29,299.35,296.2,301.05,292.1,19185385,BEL
2024-08-30,296.8,299.3,302.15,294.35,28684991,BEL
2024-09-02,301.95,296.9,301.95,295.05,11713172,BEL
2024-09-03,300.0,297.15,301.35,296.75,13971488,BEL
2024-09-04,297.15,298.95,301.9,295.3,17937646,BEL
2024-09-05,299.0,290.6,299.5,290.0,26342723,BEL
2024-09-06,290.35,283.6,290.35,282.05,30062372,BEL
2024-09-09,282.0,281.55,284.5,275.75,29170063,BEL
2024-09-10,282.5,285.75,288.35,282.3,19982334,BEL
2024-09-11,286.45,288.05,290.45,284.35,21650737,BEL
2024-09-12,290.9,291.7,292.5,289.0,16102095,BEL
2024-09-13,293.0,289.95,294.0,289.6,12330463,BEL
2024-09-16,290.9,290.4,292.2,288.4,9184637,BEL
2024-09-17,290.5,284.3,290.85,283.9,15946216,BEL
2024-09-18,284.9,282.85,286.0,280.4,10450571,BEL
2024-09-19,284.0,272.7,284.85,267.1,44560220,BEL
2024-09-20,274.0,277.35,279.4,272.85,38501362,BEL
2024-09-23,280.0,286.3,286.7,278.65,19445968,BEL
2024-09-24,286.3,291.8,293.4,284.55,25346532,BEL
2024-09-25,294.0,289.85,295.0,287.65,19263084,BEL
2024-09-26,290.6,290.5,291.9,289.05,18343882,BEL
2024-09-27,292.35,293.45,294.85,289.2,208588855,BEL
2024-09-30,293.45,285.1,294.6,283.6,32695169,BEL
2024-10-01,285.1,283.95,286.6,282.55,13883476,BEL
2024-10-03,275.05,278.7,286.3,275.05,27321529,BEL
2024-10-04,278.7,277.2,281.9,273.55,17451235,BEL
2024-10-07,277.4,267.35,278.9,265.0,21704629,BEL
2024-10-08,267.0,280.25,281.5,265.55,29190708,BEL
2024-10-09,282.0,282.4,286.6,278.5,18984175,BEL
2024-10-10,283.95,286.9,289.6,283.4,19155691,BEL
2024-10-11,287.2,285.9,288.65,284.15,9677338,BEL
2024-10-14,286.1,285.7,289.2,284.65,11386559,BEL
2024-10-15,287.15,288.85,289.45,285.75,14701531,BEL
2024-10-16,288.15,285.7,291.05,284.75,11835439,BEL
2024-10-17,286.05,284.55,287.9,281.7,11695551,BEL
2024-10-18,282.9,287.15,287.8,277.8,10095514,BEL
2024-10-21,286.3,282.3,287.45,281.1,8393942,BEL
2024-10-22,282.0,271.65,282.15,270.65,15240897,BEL
2024-10-23,271.0,268.65,274.7,266.3,13503954,BEL
2024-10-24,269.0,271.35,273.15,268.35,10700271,BEL
2024-10-25,271.0,272.35,276.0,257.45,40406841,BEL
2024-10-28,276.7,270.05,277.95,267.4,24479817,BEL
2024-10-29,271.2,283.65,284.5,270.85,34271117,BEL
2024-10-30,283.45,288.55,294.75,282.05,40787587,BEL
2024-10-31,287.95,284.9,288.45,283.75,18720310,BEL
2024-11-01,286.65,288.65,290.25,286.0,5265231,BEL
2024-11-04,289.0,284.15,289.0,280.3,15157659,BEL
2024-11-05,282.5,286.35,287.2,277.15,18761867,BEL
2024-11-06,287.5,301.85,304.3,287.2,52804364,BEL
2024-11-07,301.0,300.35,302.0,296.1,24357430,BEL
2024-11-08,300.35,297.75,304.5,295.75,22935845,BEL
2024-11-11,297.5,299.75,303.8,294.4,20155408,BEL
2024-11-12,300.0,290.15,300.85,287.3,14292965,BEL
2024-11-13,288.0,281.55,288.85,279.45,20001842,BEL
2024-11-14,282.0,280.95,284.45,275.5,20541591,BEL
2024-11-18,283.0,278.05,286.7,277.25,13000137,BEL
2024-11-19,280.0,279.0,285.2,277.0,13160982,BEL
2024-11-21,278.45,275.45,278.45,270.25,14858108,BEL
2024-11-22,276.0,280.85,283.5,275.5,13268900,BEL
2023-10-03,918.25,925.3,928.25,916.05,4338272,BHARTIARTL
2023-10-04,918.3,924.25,925.95,918.3,5603669,BHARTIARTL
2023-10-05,925.05,928.85,929.6,919.4,7063132,BHARTIARTL
2023-10-06,929.2,926.05,929.2,924.3,2420855,BHARTIARTL
2023-10-09,918.0,924.55,928.05,916.55,2248103,BHARTIARTL
2023-10-10,924.55,948.35,954.05,921.05,7897875,BHARTIARTL
2023-10-11,948.5,955.6,956.8,948.0,5645289,BHARTIARTL
2023-10-12,955.6,950.35,956.8,947.0,5544735,BHARTIARTL
2023-10-13,946.3,954.2,955.95,946.3,4421671,BHARTIARTL
2023-10-16,957.95,946.55,958.75,943.85,1881721,BHARTIARTL
2023-10-17,946.55,953.65,960.25,946.0,3863410,BHARTIARTL
2023-10-18,953.0,952.85,958.9,950.65,2334392,BHARTIARTL
2023-10-19,945.8,942.95,951.3,941.35,4306963,BHARTIARTL
2023-10-20,937.8,945.2,947.5,937.0,3125104,BHARTIARTL
2023-10-23,941.6,939.3,949.1,937.0,2180066,BHARTIARTL
2023-10-25,924.6,922.6,939.65,919.0,6365249,BHARTIARTL
2023-10-26,921.65,905.5,924.6,900.05,6595332,BHARTIARTL
2023-10-27,910.75,914.6,918.4,906.45,3508393,BHARTIARTL
2023-10-30,914.8,926.25,931.95,910.35,3686773,BHARTIARTL
2023-10-31,920.3,914.4,923.55,912.4,5697563,BHARTIARTL
2023-11-01,903.0,913.45,914.55,895.45,4821458,BHARTIARTL
2023-11-02,920.0,923.85,925.95,916.4,6611573,BHARTIARTL
2023-11-03,925.0,930.75,933.7,922.2,3895154,BHARTIARTL
2023-11-06,934.2,939.2,940.7,930.0,2760800,BHARTIARTL
2023-11-07,936.05,937.15,938.95,932.45,3616946,BHARTIARTL
2023-11-08,941.8,936.75,941.8,934.4,1808553,BHARTIARTL
2023-11-09,936.75,932.35,937.3,930.55,3914416,BHARTIARTL
2023-11-10,929.0,935.5,937.0,929.0,1345614,BHARTIARTL
2023-11-12,940.0,938.0,940.0,933.0,174810,BHARTIARTL
2023-11-13,938.0,935.0,940.3,933.8,1656368,BHARTIARTL
2023-11-15,948.0,950.0,952.7,936.2,4816316,BHARTIARTL
2023-11-16,949.0,949.55,953.9,943.25,5310736,BHARTIARTL
2023-11-17,948.8,947.3,954.0,946.0,3249469,BHARTIARTL
2023-11-20,949.0,961.4,964.3,941.95,4646962,BHARTIARTL
2023-11-21,967.0,970.85,976.35,961.0,5704644,BHARTIARTL
2023-11-22,974.3,969.75,976.3,965.95,3309732,BHARTIARTL
2023-11-23,970.0,976.65,981.0,963.7,2749555,BHARTIARTL
2023-11-24,975.0,973.15,977.15,971.0,2322104,BHARTIARTL
2023-11-28,974.05,984.9,988.0,971.2,5096984,BHARTIARTL
2023-11-29,995.9,995.4,1007.1,990.95,5647918,BHARTIARTL
2023-11-30,995.0,1014.7,1018.2,992.7,9934052,BHARTIARTL
2023-12-01,1015.0,1014.7,1022.55,1008.2,5544950,BHARTIARTL
2023-12-04,1036.0,1032.9,1044.0,1025.2,5164902,BHARTIARTL
2023-12-05,1038.8,1031.1,1045.95,1022.1,4266159,BHARTIARTL
2023-12-06,1029.1,1024.45,1035.0,1013.45,4121251,BHARTIARTL
2023-12-07,1015.0,1000.0,1019.7,998.0,13805235,BHARTIARTL
2023-12-08,998.7,1000.25,1004.0,991.3,6630766,BHARTIARTL
2023-12-11,996.1,1000.85,1004.6,992.05,6195119,BHARTIARTL
2023-12-12,999.25,995.25,1000.85,987.0,7119331,BHARTIARTL
2023-12-13,993.2,999.9,1002.0,991.5,4153219,BHARTIARTL
2023-12-14,1006.0,1005.2,1011.2,999.15,6541673,BHARTIARTL
2023-12-15,999.65,992.55,1010.85,988.25,10119597,BHARTIARTL
2023-12-18,995.0,990.25,998.8,982.15,5750263,BHARTIARTL
2023-12-19,995.45,988.45,997.95,985.9,3912964,BHARTIARTL
2023-12-20,992.9,971.55,993.65,969.0,3990591,BHARTIARTL
2023-12-21,968.0,977.9,981.55,960.0,4294277,BHARTIARTL
2023-12-22,981.9,989.55,998.95,975.55,4605120,BHARTIARTL
2023-12-26,995.0,999.85,1002.5,989.65,2460643,BHARTIARTL
2023-12-27,1000.0,1021.2,1024.05,998.0,4791379,BHARTIARTL
2023-12-28,1023.9,1036.7,1041.95,1022.2,5288328,BHARTIARTL
2023-12-29,1033.15,1032.2,1043.25,1024.4,4631749,BHARTIARTL
2024-01-01,1031.95,1013.05,1031.95,1007.0,3804406,BHARTIARTL
2024-01-02,1017.4,1021.7,1025.45,1016.0,6865791,BHARTIARTL
2024-01-03,1031.95,1035.2,1037.0,1021.35,3604276,BHARTIARTL
2024-01-04,1035.25,1047.9,1058.8,1027.55,4664043,BHARTIARTL
2024-01-05,1053.8,1046.6,1063.65,1038.95,4008221,BHARTIARTL
2024-01-08,1050.0,1049.05,1059.0,1045.25,4489695,BHARTIARTL
2024-01-09,1057.0,1064.5,1067.9,1048.05,3371125,BHARTIARTL
2024-01-10,1066.95,1062.7,1073.3,1055.3,3111573,BHARTIARTL
2024-01-11,1065.75,1062.85,1073.9,1057.35,2604325,BHARTIARTL
2024-01-12,1058.1,1076.35,1078.55,1051.6,3394013,BHARTIARTL
2024-01-15,1078.05,1102.4,1104.7,1074.55,3312897,BHARTIARTL
2024-01-16,1107.0,1095.9,1117.0,1093.0,5025540,BHARTIARTL
2024-01-17,1092.0,1085.25,1108.95,1078.8,4568700,BHARTIARTL
2024-01-18,1075.2,1087.05,1096.0,1075.2,4407330,BHARTIARTL
2024-01-19,1091.0,1125.0,1136.35,1089.8,11753391,BHARTIARTL
2024-01-20,1128.05,1123.75,1139.25,1118.75,1919442,BHARTIARTL
2024-01-23,1145.0,1158.0,1172.55,1135.0,18194595,BHARTIARTL
2024-01-24,1140.1,1189.95,1194.0,1140.1,9546592,BHARTIARTL
2024-01-25,1186.0,1160.55,1200.65,1157.05,11424697,BHARTIARTL
2024-01-29,1158.0,1162.15,1169.75,1158.0,4015858,BHARTIARTL
2024-01-30,1162.15,1158.65,1180.85,1154.55,3902023,BHARTIARTL
2024-01-31,1159.0,1170.7,1175.05,1146.2,5981966,BHARTIARTL
2024-02-01,1165.05,1151.2,1170.2,1148.95,3606209,BHARTIARTL
2024-02-02,1155.0,1150.8,1175.2,1145.3,4969983,BHARTIARTL
2024-02-05,1154.35,1113.55,1159.65,1110.0,7809331,BHARTIARTL
2024-02-06,1125.0,1134.05,1156.1,1123.0,9863065,BHARTIARTL
2024-02-07,1138.8,1134.3,1148.25,1131.8,2770694,BHARTIARTL
2024-02-08,1144.4,1142.15,1146.5,1116.2,6519392,BHARTIARTL
2024-02-09,1145.95,1120.25,1145.95,1116.25,4203171,BHARTIARTL
2024-02-12,1122.9,1118.7,1129.0,1111.3,3887976,BHARTIARTL
2024-02-13,1111.0,1117.85,1125.0,1103.8,3211554,BHARTIARTL
2024-02-14,1110.0,1115.85,1121.15,1104.7,4653070,BHARTIARTL
2024-02-15,1122.3,1120.7,1131.45,1109.4,5056712,BHARTIARTL
2024-02-16,1124.0,1120.0,1127.05,1116.85,3091952,BHARTIARTL
2024-02-19,1121.05,1142.2,1145.0,1118.35,4711035,BHARTIARTL
2024-02-20,1145.0,1143.95,1151.6,1135.0,5397418,BHARTIARTL
2024-02-21,1155.0,1139.9,1159.15,1132.6,4570259,BHARTIARTL
2024-02-22,1137.6,1135.55,1138.75,1097.65,8642368,BHARTIARTL
2024-02-23,1127.0,1125.75,1131.85,1115.3,6709844,BHARTIARTL
2024-02-26,1118.1,1110.05,1125.9,1104.35,3186134,BHARTIARTL
2024-02-27,1113.0,1127.5,1131.0,1101.3,7149094,BHARTIARTL
2024-02-28,1133.4,1128.75,1152.65,1123.5,5302711,BHARTIARTL
2024-02-29,1118.85,1123.35,1137.95,1099.0,13818650,BHARTIARTL
2024-03-01,1128.0,1128.7,1140.75,1117.4,5927490,BHARTIARTL
2024-03-02,1128.7,1131.1,1135.0,1123.55,133654,BHARTIARTL
2024-03-04,1132.0,1133.5,1149.25,1132.0,5855090,BHARTIARTL
2024-03-05,1133.05,1168.9,1179.75,1133.05,5375008,BHARTIARTL
2024-03-06,1173.95,1193.7,1196.6,1157.35,5464839,BHARTIARTL
2024-03-07,1209.85,1199.7,1213.6,1189.45,8903981,BHARTIARTL
2024-03-11,1186.0,1196.6,1218.3,1186.0,6679208,BHARTIARTL
2024-03-12,1200.0,1204.25,1208.0,1197.8,4249548,BHARTIARTL
2024-03-13,1212.0,1168.75,1212.0,1151.7,7528096,BHARTIARTL
2024-03-14,1173.95,1194.6,1199.7,1163.55,8569080,BHARTIARTL
2024-03-15,1190.0,1220.0,1222.8,1187.85,10115416,BHARTIARTL
2024-03-18,1225.0,1225.3,1230.55,1215.2,4141080,BHARTIARTL
2024-03-19,1216.2,1228.35,1240.4,1214.6,7703719,BHARTIARTL
2024-03-20,1228.25,1231.8,1239.0,1223.65,6596032,BHARTIARTL
2024-03-21,1238.0,1220.8,1242.9,1214.1,9952250,BHARTIARTL
2024-03-22,1226.95,1236.1,1245.0,1222.0,7840007,BHARTIARTL
2024-03-26,1225.0,1213.1,1234.0,1210.0,10898138,BHARTIARTL
2024-03-27,1210.55,1224.8,1228.25,1210.55,5779169,BHARTIARTL
2024-03-28,1226.95,1228.6,1238.5,1220.3,10518377,BHARTIARTL
2024-04-01,1228.0,1217.35,1231.9,1208.0,5461473,BHARTIARTL
2024-04-02,1225.0,1208.25,1227.75,1203.2,3625577,BHARTIARTL
2024-04-03,1195.0,1225.7,1240.6,1189.45,9532291,BHARTIARTL
2024-04-04,1231.95,1206.85,1233.0,1201.3,7327626,BHARTIARTL
2024-04-05,1205.9,1191.0,1211.35,1188.95,4227519,BHARTIARTL
2024-04-08,1188.0,1204.7,1210.55,1183.1,4827733,BHARTIARTL
2024-04-09,1214.95,1204.45,1214.95,1198.3,3372798,BHARTIARTL
2024-04-10,1213.25,1229.4,1230.7,1208.75,6442196,BHARTIARTL
